track_name,artist_name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms,time_signature
The Outside,Will Killen,leeds indie,0.476,0.253,0.0,-7.511,1.0,0.0298,0.917,0.113,0.218,86.633,212397.0,0.0
"The Plan - From the Motion Picture ""TENET""",Travis Scott,hip hop,0.433,0.443,1.0,-10.568,0.0,0.0361,0.0922,0.117,0.0363,79.903,185851.0,1.0
"The Planets, Op. 32: 4. Jupiter, the Bringer of Jollity",Gustav Holst,british modern classical,0.3,0.297,7.0,-14.937,0.0,0.037,0.924,0.314,0.279,139.855,456000.0,7.0
The Prophecy,Timmy Trumpet,australian dance,0.273,0.896,1.0,-4.705,1.0,0.0913,0.000841,0.305,0.0632,137.992,190870.0,1.0
The Raising Fighting Spirit (Naruto),Kato,anime lo-fi,0.573,0.469,4.0,-7.817,0.0,0.0246,0.398,0.268,0.0995,109.983,108547.0,4.0
The Raising Fighting Spirit Piano,Kato,anime lo-fi,0.63,0.00728,5.0,-29.489,0.0,0.0484,0.993,0.145,0.482,142.176,63647.0,5.0
The Real Slim Shady,Eminem,detroit hip hop,0.949,0.661,5.0,-4.244,0.0,0.0572,0.0302,0.0454,0.76,104.504,284200.0,5.0
The Reluctant Heroes,Hiroyuki Sawano,anime score,0.552,0.804,11.0,-7.233,0.0,0.0968,0.00486,0.414,0.543,127.039,267120.0,11.0
The Rip,Portishead,alternative rock,0.471,0.484,9.0,-9.414,0.0,0.0317,0.925,0.0987,0.236,74.982,270947.0,9.0
The Road,Gareth Coker,video game music,0.62,0.555,1.0,-14.984,0.0,0.0726,0.0781,0.303,0.0619,179.979,126307.0,1.0
The Search,NF,hip hop,0.789,0.789,2.0,-4.813,1.0,0.298,0.598,0.099,0.37,119.95,248053.0,2.0
The Sense of Me,Mud Flow,belgian rock,0.393,0.567,2.0,-8.545,0.0,0.0319,0.00112,0.204,0.114,76.025,152507.0,2.0
The Shining,The Neighbourhood,modern alternative rock,0.627,0.685,10.0,-6.871,1.0,0.0272,0.0534,0.096,0.552,96.989,214693.0,10.0
The Smallest Church in Sussex - Piano Version,Sea Power,brighton indie,0.502,0.178,0.0,-17.491,1.0,0.0336,0.909,0.0925,0.316,90.585,119733.0,0.0
The Story Never Ends,Lauv,pop,0.601,0.126,9.0,-9.403,1.0,0.0379,0.913,0.148,0.348,119.916,229029.0,9.0
The Sweet Escape,Gwen Stefani,dance pop,0.756,0.77,1.0,-3.502,1.0,0.0343,0.191,0.178,0.73,119.961,246467.0,1.0
The Time Is Now,Atreyu,alternative metal,0.487,0.935,8.0,-4.278,1.0,0.233,0.0105,0.203,0.397,165.013,199959.0,8.0
The Time We Spent,Jordy Chandra,anime lo-fi,0.613,0.299,7.0,-11.921,1.0,0.0367,0.713,0.132,0.0946,120.025,150000.0,7.0
The Tourist,Radiohead,alternative rock,0.241,0.295,4.0,-8.57,1.0,0.0318,0.223,0.11,0.0398,114.347,326533.0,4.0
The Trauma and The Pleasure,Cameron Sanderson,modern alternative pop,0.604,0.601,0.0,-6.213,1.0,0.046,0.335,0.105,0.572,141.011,193284.0,0.0
The Trials,Kazuma Jinnouchi,video game music,0.474,0.838,4.0,-9.744,0.0,0.102,0.017,0.106,0.133,94.507,253693.0,4.0
The Trip,Still Corners,metropopolis,0.689,0.786,2.0,-5.133,1.0,0.039,0.208,0.161,0.415,119.996,373267.0,2.0
The Valleys,The Mountains,danish electropop,0.652,0.705,4.0,-6.84,1.0,0.0314,0.596,0.514,0.861,140.044,219363.0,4.0
The War,SYML,modern indie pop,0.247,0.19,9.0,-12.596,0.0,0.0379,0.586,0.0568,0.0393,126.77,354267.0,9.0
The Way Back,WYS,lo-fi beats,0.585,0.141,4.0,-18.531,0.0,0.0444,0.955,0.121,0.155,159.915,164250.0,4.0
The Way I Am,Charlie Puth,pop,0.755,0.769,10.0,-5.658,0.0,0.186,0.314,0.0628,0.642,114.966,186080.0,10.0
The Way I Am,Gavin Haley,chill pop,0.533,0.5,7.0,-8.273,1.0,0.0481,0.772,0.112,0.14,99.77,178143.0,7.0
The Way I Are (Dance with Somebody) [feat. Lil Wayne],Bebe Rexha,dance pop,0.466,0.659,2.0,-6.077,1.0,0.115,0.00282,0.273,0.36,186.169,187787.0,2.0
The Way I Love You,yaeow,lo-fi chill,0.543,0.206,6.0,-18.037,1.0,0.0319,0.94,0.385,0.13,113.107,162727.0,6.0
The Way You Felt,Alec Benjamin,alt z,0.872,0.52,0.0,-6.928,1.0,0.0618,0.715,0.0982,0.736,131.918,183243.0,0.0
The Wayfarer,ZODIVK,drift phonk,0.698,0.881,8.0,-4.697,0.0,0.621,0.048,0.409,0.242,105.011,195762.0,8.0
The Weapon,Curtis Schweitzer,indie game soundtrack,0.156,0.0235,9.0,-28.491,0.0,0.0432,0.96,0.0936,0.0276,61.625,131933.0,9.0
"The Well-Tempered Clavier: Book 1, BWV 846-869: I. Prelude in C Major, BWV 846",Lang Lang,chinese classical performance,0.239,0.125,0.0,-25.418,1.0,0.0448,0.989,0.101,0.209,134.015,139307.0,0.0
The Wind,PJ Harvey,alternative rock,0.66,0.658,11.0,-10.877,0.0,0.0308,0.139,0.0717,0.69,110.039,241493.0,11.0
The Wind is Ringing,Soiboi,lo-fi sleep,0.332,0.129,9.0,-21.585,1.0,0.0533,0.934,0.111,0.0414,69.016,166301.0,9.0
The Wormhole,Hans Zimmer,german soundtrack,0.14,0.0532,0.0,-28.662,1.0,0.0393,0.563,0.0748,0.021,95.78,90569.0,0.0
The Worst Of You,PJ Harding,australian singer-songwriter,0.555,0.35,10.0,-10.955,0.0,0.0503,0.791,0.11,0.404,77.772,209813.0,10.0
The misty veil of May,Black Hill,instrumental post-rock,0.209,0.167,4.0,-16.94,1.0,0.0373,0.97,0.156,0.0357,80.843,217056.0,4.0
The night inn,RADWIMPS,j-pop,0.207,0.00948,11.0,-27.988,0.0,0.0404,0.867,0.0928,0.0378,68.313,93813.0,11.0
The walker,Christine and the Queens,art pop,0.798,0.56,1.0,-6.574,1.0,0.0469,0.317,0.133,0.571,106.971,256053.0,1.0
Them Bones (2022 Remaster),Alice In Chains,alternative metal,0.159,0.946,9.0,-5.756,1.0,0.0629,0.0235,0.387,0.309,165.014,149467.0,9.0
Them Changes - Sped Up,Thundercat,afrofuturism,0.815,0.658,2.0,-7.811,1.0,0.0464,0.557,0.114,0.871,114.326,135116.0,2.0
"Theme of ""Weathering With You""",RADWIMPS,j-pop,0.468,0.247,9.0,-10.09,1.0,0.0356,0.76,0.101,0.218,92.034,41733.0,9.0
Theme of Mitsuha,RADWIMPS,j-pop,0.615,0.152,0.0,-17.208,1.0,0.0583,0.987,0.111,0.251,123.701,246147.0,0.0
Theme of Ms. Okudera,RADWIMPS,j-pop,0.817,0.162,5.0,-14.5,1.0,0.0484,0.692,0.127,0.306,83.011,127107.0,5.0
Therapist,Jeremy Zucker,alt z,0.657,0.757,4.0,-6.196,1.0,0.032,0.0307,0.098,0.906,139.958,154013.0,4.0
Therapy,Conro,canadian electronic,0.745,0.6,1.0,-8.863,1.0,0.118,0.0162,0.0628,0.921,99.975,186150.0,1.0
There's No Way (feat. Julia Michaels),Lauv,pop,0.755,0.625,2.0,-7.114,1.0,0.0897,0.49,0.157,0.374,147.022,174861.0,2.0
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,pop dance,0.653,0.809,0.0,-4.057,1.0,0.0474,0.194,0.165,0.55,92.213,210773.0,0.0
Thicker Than Water,John Paesano,soundtrack,0.157,0.262,1.0,-19.304,1.0,0.0393,0.753,0.0866,0.0384,100.031,294979.0,1.0
Things I Hate,Motel 7,modern indie pop,0.652,0.692,6.0,-6.87,1.0,0.0653,0.119,0.109,0.131,161.937,217102.0,6.0
Think I Am - Dead Rabbit Remix,Masta Ace,east coast hip hop,0.821,0.463,7.0,-7.031,1.0,0.0942,0.149,0.15,0.391,103.727,198089.0,7.0
Thinking,NF,hip hop,0.57,0.531,1.0,-5.82,1.0,0.293,0.26,0.0922,0.557,109.787,192120.0,1.0
Thinking 'Bout Love - Acoustic,Wild Rivers,folk-pop,0.684,0.173,5.0,-13.535,1.0,0.0595,0.846,0.162,0.358,137.742,184065.0,5.0
Thinking About You,22 Void Beats,pakistani electronic,0.547,0.487,7.0,-9.023,0.0,0.0502,0.165,0.272,0.226,144.917,168843.0,7.0
Thinking out Loud,Ed Sheeran,pop,0.781,0.445,2.0,-6.061,1.0,0.0295,0.474,0.184,0.591,78.998,281560.0,2.0
This City,Sam Fischer,australian pop,0.605,0.377,11.0,-6.213,1.0,0.0443,0.733,0.0808,0.519,73.877,194853.0,11.0
This Is America,Childish Gambino,atl hip hop,0.854,0.463,5.0,-6.159,1.0,0.137,0.117,0.354,0.549,120.024,225773.0,5.0
This Is Love,PJ Harvey,alternative rock,0.59,0.685,0.0,-5.216,1.0,0.0282,6.58e-05,0.165,0.425,112.411,226667.0,0.0
This Is Me,Keala Settle,broadway,0.284,0.704,2.0,-7.276,1.0,0.186,0.00583,0.0424,0.1,191.702,234707.0,2.0
This Is What You Came For,Calvin Harris,dance pop,0.631,0.927,9.0,-2.787,0.0,0.0332,0.199,0.148,0.465,123.962,222160.0,9.0
"This Land - From ""The Lion King""/Score",Hans Zimmer,german soundtrack,0.145,0.174,7.0,-19.155,1.0,0.0396,0.516,0.0784,0.132,100.089,175400.0,7.0
This Life,Vampire Weekend,baroque pop,0.62,0.712,9.0,-6.434,1.0,0.1,0.228,0.0561,0.83,170.234,268600.0,9.0
This Mess We're In,PJ Harvey,alternative rock,0.541,0.572,0.0,-9.634,1.0,0.0277,0.0266,0.0925,0.406,126.302,235840.0,0.0
This Town (feat. Sasha Alex Sloan),Kygo,edm,0.736,0.449,10.0,-7.956,0.0,0.0633,0.506,0.117,0.487,147.971,202280.0,10.0
This Version Of You (feat. Julianna Barwick),ODESZA,chillwave,0.671,0.666,6.0,-9.968,0.0,0.0284,0.0036,0.226,0.126,123.994,309663.0,6.0
This is My Time,Lecrae,christian hip hop,0.667,0.761,2.0,-9.049,1.0,0.153,0.00254,0.0787,0.158,176.903,135760.0,2.0
Those Eyes,New West,toronto indie,0.593,0.352,4.0,-8.296,1.0,0.0284,0.695,0.3,0.226,119.988,220750.0,4.0
Those Eyes - Sped Up,New West,toronto indie,0.495,0.406,9.0,-6.657,1.0,0.0264,0.687,0.32,0.286,157.881,167658.0,9.0
Thoughts,Sasha Alex Sloan,alt z,0.685,0.464,7.0,-9.931,1.0,0.0579,0.138,0.111,0.0559,90.011,185713.0,7.0
Thoughts From Your Car,nodisco.,hopebeat,0.693,0.683,11.0,-6.368,1.0,0.0347,0.00375,0.347,0.572,140.042,239267.0,11.0
Thousand Miles,The Kid LAROI,australian hip hop,0.376,0.657,7.0,-4.658,1.0,0.0768,0.0858,0.0884,0.203,80.565,164782.0,7.0
Through It All,Charlie Puth,pop,0.562,0.383,4.0,-8.54,1.0,0.0356,0.762,0.0775,0.225,119.113,206453.0,4.0
Through and Through,khai dreams,lo-fi rap,0.851,0.424,6.0,-9.307,1.0,0.0463,0.383,0.0843,0.591,94.927,113684.0,6.0
Throw It Back (feat. Keith Urban),BRELAND,black americana,0.79,0.73,0.0,-4.98,1.0,0.0926,0.0586,0.0878,0.513,93.985,188936.0,0.0
Thunder,Gabry Ponte,eurodance,0.67,0.896,1.0,-4.673,1.0,0.058,0.0342,0.344,0.403,101.216,160000.0,1.0
Thunderstruck,AC/DC,australian rock,0.502,0.89,4.0,-5.175,1.0,0.0364,0.000147,0.217,0.259,133.52,292880.0,4.0
TiK ToK,Kesha,dance pop,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.289,0.714,120.028,199693.0,2.0
Tick Tock (feat. 24kGoldn),Clean Bandit,pop,0.779,0.705,0.0,-3.895,1.0,0.0344,0.369,0.124,0.946,101.022,178374.0,0.0
Tick-Tock,Hans Zimmer,german soundtrack,0.261,0.231,9.0,-15.826,0.0,0.0388,0.271,0.239,0.0396,119.89,498852.0,9.0
Tie Me Down (with Elley Duhé),Gryffin,edm,0.608,0.845,6.0,-2.292,1.0,0.0597,0.136,0.111,0.322,98.976,218240.0,6.0
Til I Don't,Mokita,chill pop,0.766,0.394,0.0,-7.451,1.0,0.0637,0.0582,0.279,0.816,160.079,126700.0,0.0
Til the Right One Comes,John Mayer,neo mellow,0.807,0.563,3.0,-8.996,1.0,0.0287,0.242,0.0488,0.925,112.985,219227.0,3.0
Till Forever Falls Apart,Ashe,alt z,0.346,0.501,2.0,-6.939,1.0,0.0364,0.421,0.0657,0.299,99.855,222927.0,2.0
Till The End - Jonas Blue & Sam Feldt Present Endless Summer,Jonas Blue,pop,0.522,0.918,1.0,-6.391,0.0,0.0416,0.00644,0.163,0.251,126.053,188571.0,1.0
Time,NF,hip hop,0.677,0.688,0.0,-4.058,0.0,0.0633,0.138,0.114,0.198,98.049,240429.0,0.0
Time - Edit,NF,hip hop,0.665,0.703,8.0,-3.885,1.0,0.07,0.128,0.115,0.257,97.968,230611.0,8.0
Time After Time,Lauv,pop,0.683,0.598,6.0,-5.322,1.0,0.188,0.0103,0.251,0.478,107.971,147253.0,6.0
Time Rider,Chromatics,alternative dance,0.742,0.623,10.0,-8.23,1.0,0.0581,0.00265,0.0692,0.902,103.101,283000.0,10.0
Tinseltown Swimming in Blood,Destroyer,art pop,0.678,0.692,0.0,-7.376,1.0,0.0293,0.0244,0.206,0.727,106.999,286028.0,0.0
Titanium (feat. Sia),David Guetta,big room,0.604,0.788,0.0,-3.673,0.0,0.103,0.0678,0.127,0.301,126.06,245040.0,0.0
Titan♀~9chiku,Hiroyuki Sawano,anime score,0.308,0.727,2.0,-10.961,1.0,0.0392,0.00196,0.13,0.0597,99.888,315360.0,2.0
To Aagare Kichhi Dhoopa,Sonu Nigam,filmi,0.59,0.439,11.0,-11.853,0.0,0.0735,0.854,0.107,0.692,152.19,454200.0,11.0
To Be Loved,Askjell,norwegian house,0.356,0.324,6.0,-12.875,0.0,0.0472,0.671,0.0999,0.186,122.09,228594.0,6.0
To The Souls That Leave Us Too Soon,Promoting Sounds,aesthetic rap,0.763,0.35,4.0,-11.464,0.0,0.0478,0.774,0.258,0.429,140.101,156429.0,4.0
To Ü (feat. AlunaGeorge),Jack Ü,edm,0.485,0.928,10.0,-3.451,0.0,0.445,0.134,0.217,0.348,160.165,237000.0,10.0
Tobacco Sunburst,The Neighbourhood,modern alternative rock,0.413,0.474,5.0,-11.472,1.0,0.0328,0.0419,0.384,0.446,111.01,296813.0,5.0
Together,Gerardo Millán,lo-fi study,0.649,0.0454,2.0,-19.552,1.0,0.0363,0.968,0.116,0.148,100.039,139225.0,2.0
Together,Krynoze,lo-fi sleep,0.596,0.113,7.0,-21.071,1.0,0.0415,0.984,0.0841,0.455,128.058,151895.0,7.0
Together,Sia,australian dance,0.56,0.742,7.0,-10.547,1.0,0.0387,0.0549,0.0948,0.675,105.975,198113.0,7.0
"Toking, Dozing",Feng Suave,bedroom pop,0.703,0.33,7.0,-13.49,1.0,0.0508,0.848,0.072,0.413,115.009,226640.0,7.0
"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",Teriyaki Boyz,japanese old school hip hop,0.761,0.892,6.0,-5.354,1.0,0.133,0.178,0.0712,0.935,127.04,255173.0,6.0
Told You So,HRVY,pop,0.745,0.825,0.0,-5.413,1.0,0.0748,0.0697,0.168,0.744,99.98,177013.0,0.0
Tongue In The Bag,XYLØ,alt z,0.628,0.642,4.0,-6.264,0.0,0.182,0.594,0.221,0.568,132.101,231818.0,4.0
Tongue Tied (with YUNGBLUD & blackbear) - HiGuys Remix,Marshmello,brostep,0.516,0.805,1.0,-7.227,0.0,0.145,0.00716,0.0588,0.346,149.982,275200.0,1.0
Tonight (I'm Fuckin' You),Enrique Iglesias,dance pop,0.648,0.89,0.0,-3.982,0.0,0.0523,0.0294,0.116,0.321,125.953,232213.0,0.0
Tonight Tonight - Goldstein Remix,Hot Chelle Rae,dance rock,0.629,0.931,1.0,-2.498,0.0,0.126,0.000684,0.0693,0.828,118.062,208507.0,1.0
"Tonight, Tonight, Tonight",Low Roar,icelandic indie,0.293,0.575,2.0,-11.224,0.0,0.0551,0.147,0.111,0.0464,90.001,476960.0,2.0
Too Cheez Badi Hain,Udit Narayan,chutney,0.692,0.875,8.0,-7.381,1.0,0.0571,0.545,0.326,0.787,84.575,385853.0,8.0
Too Much,Party Favor,brostep,0.612,0.89,1.0,-5.582,1.0,0.0628,0.00151,0.0894,0.397,127.013,219242.0,1.0
Too Sad To Cry,Sasha Alex Sloan,alt z,0.515,0.27,10.0,-9.935,1.0,0.0357,0.842,0.114,0.234,120.483,208987.0,10.0
Too Tired (Don't Feel a Thing),Hanne Mjøen,melodipop,0.744,0.394,6.0,-9.656,1.0,0.0499,0.43,0.346,0.233,126.005,177946.0,6.0
Toop Toop,Cassius,alternative dance,0.769,0.836,2.0,-4.621,1.0,0.266,0.089,0.369,0.916,131.989,167493.0,2.0
Topanga,Trippie Redd,melodic rap,0.755,0.615,4.0,-8.245,1.0,0.0454,0.00587,0.109,0.039,105.955,215364.0,4.0
Toxic,2WEI,epicore,0.349,0.621,8.0,-9.657,1.0,0.07,0.171,0.15,0.0616,119.906,237427.0,8.0
Toxic,AP Dhillon,desi hip hop,0.802,0.737,9.0,-4.306,1.0,0.0432,0.309,0.0815,0.577,116.955,184103.0,9.0
Traffic Lights,Sara Kays,alt z,0.52,0.531,11.0,-7.63,1.0,0.0428,0.633,0.101,0.309,121.839,204878.0,11.0
Train Wreck,James Arthur,pop,0.311,0.485,6.0,-5.726,0.0,0.0365,0.701,0.0726,0.225,77.355,208827.0,6.0
Traitor,Elley Duhé,alt z,0.609,0.43,8.0,-8.242,1.0,0.0547,0.249,0.0996,0.401,172.482,177507.0,8.0
Trampoline,SHAED,electropop,0.689,0.412,7.0,-7.523,0.0,0.0301,0.488,0.0659,0.537,126.754,184060.0,7.0
Trashfire,Tommy Lefroy,indie pop,0.506,0.352,0.0,-6.934,1.0,0.0608,0.646,0.405,0.339,78.366,171067.0,0.0
Trauma,NF,hip hop,0.527,0.0861,5.0,-15.326,1.0,0.0301,0.92,0.0988,0.225,103.582,247241.0,5.0
Traveling Alone,Tom The Mail Man,modern indie pop,0.691,0.595,8.0,-6.865,0.0,0.0377,0.0888,0.0886,0.415,121.004,160165.0,8.0
Treading Water,Said The Sky,melodic dubstep,0.345,0.471,4.0,-8.184,1.0,0.0579,0.681,0.155,0.312,184.112,213125.0,4.0
Trick of the Moon,Eloise,bedroom soul,0.586,0.269,0.0,-15.806,1.0,0.593,0.979,0.813,0.649,135.992,119667.0,0.0
Trigger,Major Lazer,dance pop,0.57,0.585,8.0,-7.041,1.0,0.251,0.128,0.111,0.378,97.285,171987.0,8.0
Troop (feat. Smino),tobi lou,chicago rap,0.881,0.357,9.0,-9.657,1.0,0.0765,0.507,0.114,0.55,109.973,266182.0,9.0
Trooper and the Maid,Charlotte Cumberbirch,shanty,0.761,0.734,2.0,-4.857,0.0,0.0387,0.849,0.293,0.939,110.942,117667.0,2.0
Troublemaker (feat. Flo Rida),Olly Murs,dance pop,0.762,0.863,0.0,-3.689,0.0,0.0561,0.015,0.125,0.965,106.012,185587.0,0.0
Truth Hurts,Lizzo,escape room,0.715,0.624,4.0,-3.046,0.0,0.114,0.11,0.123,0.412,158.087,173325.0,4.0
Try,Lost Kings,pop dance,0.478,0.802,7.0,-5.043,0.0,0.0454,0.0725,0.136,0.36,200.0,185119.0,7.0
Try Again (feat. Lauv),DallasK,complextro,0.74,0.754,0.0,-7.262,0.0,0.0887,0.41,0.137,0.198,124.003,189077.0,0.0
Try It Out,Skrillex,brostep,0.423,0.943,0.0,-2.808,1.0,0.498,0.0227,0.0798,0.165,139.48,229213.0,0.0
Try It Out - Put Em up Mix,Skrillex,brostep,0.446,0.975,2.0,-2.329,0.0,0.163,0.00719,0.214,0.178,139.93,322286.0,2.0
Try Me (with Plastic Toy),DJ Snake,edm,0.68,0.703,7.0,-3.36,0.0,0.0439,0.839,0.0863,0.193,102.289,198405.0,7.0
Tryumph,Beowülf,lo-fi chill,0.689,0.412,10.0,-16.194,0.0,0.0557,0.43,0.118,0.247,134.41,115879.0,10.0
Tu Har Lamha,Bobby-Imran,modern bollywood,0.311,0.538,2.0,-4.551,0.0,0.0263,0.573,0.113,0.165,137.177,272869.0,2.0
Tu Hi Meri Shab Hai,KK,filmi,0.571,0.734,9.0,-6.059,0.0,0.0402,0.463,0.128,0.552,118.881,389693.0,9.0
Tu Jo Mila,KK,filmi,0.576,0.591,0.0,-7.725,1.0,0.0332,0.795,0.266,0.478,124.013,242864.0,0.0
Tu Tu Hai Wohi - The Unwind Mix,Jonita Gandhi,filmi,0.609,0.278,11.0,-14.16,0.0,0.0358,0.82,0.103,0.312,125.883,316013.0,11.0
Tudo Bom,Static & Ben El,israeli pop,0.7,0.82,9.0,-3.103,1.0,0.367,0.0631,0.133,0.725,130.028,189276.0,9.0
Tujh Mein Rab Dikhta Hai,Roop Kumar Rathod,filmi,0.56,0.604,8.0,-8.732,1.0,0.0866,0.315,0.176,0.75,84.784,281574.0,8.0
Tujhe Bhula Diya,Mohit Chauhan,filmi,0.644,0.423,11.0,-8.702,0.0,0.0324,0.464,0.11,0.509,131.903,279429.0,11.0
Tujhe Sochta Hoon,Pritam,filmi,0.579,0.712,0.0,-6.119,0.0,0.0308,0.259,0.18,0.486,80.998,313933.0,0.0
Tujhko Jo Paaya,Pritam,filmi,0.598,0.236,9.0,-9.733,1.0,0.0363,0.845,0.109,0.413,149.839,184827.0,9.0
Tum Ho,Mohit Chauhan,filmi,0.356,0.47,5.0,-8.929,1.0,0.0278,0.518,0.0807,0.167,93.895,316500.0,5.0
Tum Ho Mera Pyar,KK,filmi,0.56,0.702,1.0,-9.343,0.0,0.0366,0.173,0.125,0.562,149.934,305500.0,1.0
Tum Mile,Pritam,filmi,0.271,0.726,7.0,-6.504,1.0,0.0527,0.586,0.353,0.532,87.425,277500.0,7.0
Tum Tak,A.R. Rahman,filmi,0.72,0.621,2.0,-9.773,1.0,0.0491,0.676,0.0679,0.566,114.987,304467.0,2.0
Tumbling Dice,The Rolling Stones,album rock,0.615,0.91,11.0,-4.248,1.0,0.0347,0.5,0.281,0.77,111.013,226333.0,11.0
Tumhi Dekho Naa,Shankar-Ehsaan-Loy,filmi,0.525,0.448,2.0,-10.365,0.0,0.0391,0.572,0.107,0.356,81.131,347453.0,2.0
Tumse Hi Tumse,Shekhar Ravjiani,filmi,0.7,0.526,0.0,-6.246,1.0,0.0355,0.0981,0.102,0.774,92.015,261559.0,0.0
Tumse Milke Dil Ka,Sonu Nigam,filmi,0.853,0.745,9.0,-8.636,0.0,0.109,0.0642,0.0274,0.882,107.985,359253.0,9.0
Turn Down for What,DJ Snake,edm,0.818,0.799,1.0,-4.1,0.0,0.156,0.00107,0.057,0.0815,100.014,213733.0,1.0
Turn It Up,24Herbs,cantopop,0.753,0.56,7.0,-8.015,1.0,0.0445,0.0103,0.109,0.223,136.01,281933.0,7.0
Turn It Up,Oh The Larceny,bossbeat,0.601,0.82,7.0,-5.19,1.0,0.0474,0.000257,0.0825,0.735,144.979,197401.0,7.0
Turn The Light,Karen O,new jersey indie,0.752,0.462,4.0,-10.538,0.0,0.0519,0.0454,0.091,0.845,101.999,199320.0,4.0
Turning Page,Sydney Rose,gen z singer-songwriter,0.404,0.0182,2.0,-20.969,1.0,0.0414,0.964,0.108,0.114,109.107,218452.0,2.0
Twilight,GRAVECHILL,chill phonk,0.889,0.884,4.0,-4.323,1.0,0.0379,0.0111,0.0999,0.789,124.003,116129.0,4.0
Twilight,steezy prime,lo-fi study,0.815,0.0403,4.0,-19.204,1.0,0.0678,0.958,0.11,0.383,100.005,134400.0,4.0
U.P Wala Thumka,Sonu Nigam,filmi,0.798,0.931,8.0,-7.695,1.0,0.0745,0.57,0.576,0.89,120.178,295960.0,8.0
UNCOVERED KILLER,Mista Playa,drift phonk,0.783,0.864,11.0,-4.937,1.0,0.116,0.00138,0.0998,0.801,119.976,136349.0,11.0
Ucha Lamba Kad,Anand Raj Anand,filmi,0.716,0.832,10.0,-6.131,1.0,0.062,0.0189,0.305,0.742,89.982,279373.0,10.0
Udd Gaye,Ritviz,desi hip hop,0.595,0.817,11.0,-6.187,0.0,0.0474,0.000712,0.142,0.483,144.961,180414.0,11.0
Uff Teri Adaa,Shankar Mahadevan,filmi,0.647,0.792,2.0,-9.815,1.0,0.0373,0.00536,0.054,0.306,132.032,304089.0,2.0
Uma Thurman,Fall Out Boy,emo,0.623,0.962,4.0,-2.616,0.0,0.0895,0.103,0.264,0.676,149.963,211573.0,4.0
Umbrella,Ember Island,swedish electropop,0.349,0.446,1.0,-11.327,1.0,0.0522,0.827,0.0808,0.141,79.338,237794.0,1.0
Unbearably White,Vampire Weekend,baroque pop,0.531,0.422,10.0,-7.081,1.0,0.0571,0.219,0.0608,0.579,188.056,280200.0,10.0
Unbelievable,Why Don't We,boy band,0.532,0.66,7.0,-7.138,1.0,0.0825,0.105,0.0996,0.676,130.013,189385.0,7.0
Unbelievers,Vampire Weekend,baroque pop,0.644,0.811,11.0,-7.774,1.0,0.0517,0.149,0.17,0.817,154.909,202667.0,11.0
Unchained,Blasterjaxx,big room,0.567,0.963,9.0,-4.464,1.0,0.0403,0.0101,0.387,0.087,129.999,160615.0,9.0
Under The Influence,Chris Brown,r&b,0.733,0.69,9.0,-5.529,0.0,0.0427,0.0635,0.105,0.31,116.992,184613.0,9.0
Under the Canopy,Corey J. Beats,lo-fi sleep,0.381,0.0422,1.0,-19.981,0.0,0.0297,0.958,0.0929,0.0388,94.315,151787.0,1.0
Under the Influence (Sped Up) - Your Body Language Speaks to Me,Hiko,sped up,0.716,0.665,5.0,-5.874,1.0,0.0313,0.251,0.254,0.5,87.557,123815.0,5.0
Underwater,GOLDHOUSE,pop edm,0.651,0.708,7.0,-7.477,1.0,0.0491,0.0756,0.42,0.448,122.057,200656.0,7.0
Unfading,Misc.Inc,lo-fi beats,0.677,0.467,6.0,-12.789,0.0,0.034,0.582,0.0945,0.337,133.025,162406.0,6.0
Unfair,The Neighbourhood,modern alternative rock,0.477,0.572,8.0,-7.328,1.0,0.0319,0.00708,0.144,0.0414,194.033,146867.0,8.0
Unfamiliar,Seeb,pop dance,0.59,0.677,0.0,-5.395,1.0,0.0577,0.00882,0.157,0.304,184.573,174811.0,0.0
Unforgettable,French Montana,hip hop,0.726,0.769,6.0,-5.043,1.0,0.123,0.0293,0.104,0.733,97.985,233902.0,6.0
Unholy (feat. Kim Petras),Sam Smith,pop,0.714,0.472,2.0,-7.375,1.0,0.0864,0.013,0.266,0.238,131.121,156943.0,2.0
Unholy (feat. Kim Petras) - ACRAZE Remix,Sam Smith,pop,0.743,0.893,1.0,-5.261,1.0,0.129,0.00284,0.113,0.369,130.072,176500.0,1.0
Unlearn (with Gracie Abrams),benny blanco,pop,0.429,0.214,1.0,-12.261,1.0,0.242,0.897,0.105,0.189,77.849,155361.0,1.0
Unrelated,nodisco.,hopebeat,0.764,0.561,8.0,-8.242,1.0,0.0384,0.205,0.694,0.712,130.024,199125.0,8.0
Unrequited Love (& other clichés),Breakup Shoes,tempe indie,0.385,0.468,4.0,-9.588,1.0,0.0251,0.291,0.0892,0.248,81.331,286012.0,4.0
Unsaid,Ruel,alt z,0.532,0.433,11.0,-6.964,1.0,0.0933,0.385,0.355,0.267,77.04,227040.0,11.0
Unseen two,RADWIMPS,j-pop,0.389,0.0884,5.0,-19.165,1.0,0.101,0.925,0.134,0.0392,162.308,53360.0,5.0
